Job Time (min),Dirty Rate (bpm),Pressure (psi),Slurry Total (bbls),Proppant Conc (ppg),Total Proppant (lbs),Friction Reducer (gpt)
87.97098000000001,89.86,11034.07,6902.19,0.43,283095.94,3.0
87.98765,89.85,11036.96,6903.53,0.43,283126.5,3.0
88.00431999999999,89.75,11047.67,6904.99,0.43,283157.09,3.0
88.02099,89.69,11056.28,6906.66,0.43,283187.63,3.0
88.03766,89.73,11073.71,6908.01,0.43,283218.06,3.0
88.05433000000001,89.78,11078.2,6909.47,0.44,283248.47,3.0
88.071,89.84,11079.17,6911.14,0.44,283279.06,3.01
88.08766999999999,89.76,11065.83,6912.49,0.44,283309.75,2.99
88.10434000000001,89.75,11070.65,6913.95,0.44,283340.53,2.99
88.12101,89.82,11055.5,6915.62,0.44,283371.22,3.0
88.13768,89.78,11042.78,6916.96,0.44,283401.88,3.0
88.15435,89.73,11037.02,6918.42,0.44,283432.66,3.0
88.17102,89.74,11046.71,6920.1,0.44,283463.44,3.0
88.18769,89.73,11034.99,6921.44,0.44,283494.19,3.01
88.20436,89.72,11041.93,6922.9,0.44,283524.75,3.0
88.22103,89.69,11049.17,6924.57,0.44,283555.38,3.0
88.2377,89.64,11072.8,6925.92,0.44,283586.03,3.0
88.25437,89.62,11085.65,6927.38,0.44,283616.59,3.01
88.27104,89.64,11101.23,6929.05,0.44,283647.06,3.0
88.28771,89.71,11110.47,6930.39,0.44,283677.63,3.0
88.30438000000001,89.71,11119.88,6931.85,0.44,283708.28,3.0
88.32105,89.63,11108.27,6933.52,0.44,283738.91,3.0
88.33771999999999,89.52,11086.42,6934.86,0.44,283769.5,3.0
88.35439000000001,89.54,11074.96,6936.32,0.44,283799.88,3.0
88.37106,89.64,11064.88,6937.99,0.44,283830.38,3.0
88.38773,89.73,11039.16,6939.33,0.44,283861.06,3.0
88.4044,89.81,11035.29,6940.8,0.44,283891.81,3.0
88.42107,89.81,11032.98,6942.47,0.44,283922.44,3.0
88.43774,89.76,11029.18,6943.81,0.44,283952.94,3.0
88.45441,89.78,11028.4,6945.27,0.44,283983.53,2.99
88.47108,89.75,11050.27,6946.95,0.44,284014.16,3.0
88.48775,89.66,11068.0,6948.29,0.44,284044.72,3.01
88.50443,89.64,11068.55,6949.75,0.44,284075.25,3.01
88.5211,89.69,11075.58,6951.42,0.45,284105.88,2.98
88.53777,89.69,11074.66,6952.76,0.45,284136.5,2.99
88.55444,89.7,11068.22,6954.23,0.44,284167.09,3.0
88.57111,89.63,11049.74,6955.89,0.44,284197.59,3.0
88.58778000000001,89.59,11040.78,6957.24,0.44,284228.13,3.0
88.60445,89.62,11034.38,6958.7,0.44,284258.66,3.0
88.62111999999999,89.69,11027.13,6960.37,0.44,284289.28,3.01
88.63779,89.7,11031.31,6961.71,0.44,284319.91,3.0
88.65446,89.63,11044.77,6963.17,0.44,284350.44,2.99
88.67113,89.59,11051.92,6964.84,0.44,284380.94,3.0
88.6878,89.62,11055.35,6966.18,0.44,284411.5,2.99
88.70447,89.65,11062.6,6967.64,0.44,284442.03,2.99
88.72114,89.56,11078.36,6969.31,0.44,284472.66,3.01
88.73781,89.58,11071.23,6970.65,0.44,284503.34,3.01
88.75448,89.69,11080.19,6972.12,0.44,284533.91,2.99
88.77115,89.63,11085.85,6973.78,0.44,284564.56,3.0
88.78782,89.62,11058.97,6975.12,0.44,284595.31,3.0
88.80449,89.69,11028.42,6976.59,0.44,284625.94,3.0
88.82115999999999,89.77,11035.01,6978.26,0.45,284656.72,3.0
88.83783000000001,89.78,11027.15,6979.6,0.44,284687.5,3.0
88.8545,89.72,11038.46,6981.07,0.44,284718.16,3.01
88.87116999999999,89.68,11047.39,6982.74,0.44,284748.75,3.01
88.88784,89.61,11057.22,6984.08,0.44,284779.28,3.0
88.90451,89.59,11063.07,6985.54,0.43,284809.91,3.0
88.92118,89.6,11088.94,6987.21,0.43,284840.5,3.0
88.93785,89.66,11086.35,6988.55,0.43,284871.09,3.0
88.95452,89.82,11094.76,6990.02,0.44,284901.5,2.99
88.97119,90.03,11094.29,6991.69,0.44,284932.0,2.99
88.98786,90.02,11087.11,6993.04,0.44,284962.72,3.0
89.00453,89.87,11078.56,6994.5,0.45,284993.88,2.99
89.0212,89.75,11064.42,6996.17,0.44,285025.13,2.99
89.03787,89.75,11041.24,6997.52,0.44,285056.34,2.99
89.05454,89.74,11031.58,6998.98,0.45,285087.75,3.01
89.07121,89.68,11013.88,7000.65,0.45,285119.13,3.0
89.08788,89.63,11016.01,7001.99,0.44,285150.13,3.0
89.10455,89.59,11020.98,7003.45,0.44,285181.03,3.0
89.12122,89.6,11031.89,7005.12,0.44,285212.16,2.99
89.13789,89.64,11053.6,7006.46,0.44,285243.19,3.0
89.15456,89.65,11070.77,7007.93,0.43,285273.91,3.02
89.17123000000001,89.62,11087.7,7009.59,0.43,285304.31,3.01
89.1879,89.69,11089.75,7010.93,0.44,285334.94,3.01
89.20456999999999,89.73,11078.87,7012.4,0.43,285365.56,3.01
89.22124000000001,89.73,11078.21,7014.07,0.43,285396.16,3.0
89.23791999999999,89.73,11070.0,7015.41,0.43,285426.69,3.0
89.25459000000001,89.73,11052.77,7016.88,0.44,285457.31,3.01
89.27126,89.73,11026.34,7018.54,0.44,285488.03,3.01
89.28793,89.72,11014.7,7019.89,0.44,285518.66,2.98
89.3046,89.71,11007.26,7021.35,0.43,285549.41,2.98
89.32127,89.73,11026.48,7023.02,0.43,285580.13,3.0
89.33794,89.73,11041.43,7024.36,0.44,285610.97,3.0
89.35461,89.73,11062.54,7025.83,0.44,285641.91,3.0
89.37128,89.72,11068.15,7027.5,0.43,285672.56,3.0
89.38795,89.69,11078.02,7028.84,0.43,285702.94,3.0
89.40462,89.69,11082.96,7030.3,0.43,285733.31,3.0
89.42129,89.75,11090.92,7031.97,0.43,285763.94,3.0
89.43796,89.72,11083.03,7033.31,0.43,285794.69,3.0
89.45463000000001,89.63,11081.67,7034.78,0.43,285825.28,3.01
89.4713,89.59,11056.78,7036.44,0.43,285855.59,3.01
89.48796999999999,89.62,11049.54,7037.79,0.43,285886.19,3.0
89.50464000000001,89.68,11037.8,7039.25,0.43,285917.0,3.0
89.52131,89.69,11032.2,7040.92,0.43,285947.69,3.01
89.53798,89.69,11048.73,7042.26,0.43,285978.06,3.0
89.55465,89.72,11064.65,7043.73,0.43,286008.41,3.0
89.57132,89.63,11072.87,7045.39,0.43,286038.88,3.0
89.58799,89.59,11088.77,7046.73,0.43,286069.44,3.0
89.60466,89.61,11091.28,7048.2,0.43,286099.97,3.0
89.62133,89.65,11088.88,7049.86,0.42,286130.34,2.99
89.63799999999999,89.67,11082.46,7051.21,0.43,286160.84,3.0
89.65467,89.69,11087.02,7052.67,0.43,286191.63,3.01
89.67134,89.73,11077.66,7054.34,0.43,286222.47,3.01
89.68800999999999,89.71,11086.54,7055.68,0.43,286252.97,3.02
89.70468000000001,89.67,11067.49,7057.15,0.43,286283.34,3.02
89.72135,89.65,11062.92,7058.81,0.43,286313.84,3.01
89.73801999999999,89.67,11056.15,7060.15,0.43,286344.56,3.01
89.75469,89.73,11057.88,7061.62,0.43,286375.13,3.01
89.77136,89.73,11060.38,7063.29,0.43,286405.53,3.01
89.78803,89.74,11073.75,7064.63,0.43,286436.13,3.02
89.8047,89.7,11069.15,7066.1,0.43,286466.84,3.0
89.82137,89.67,11092.45,7067.76,0.43,286497.47,2.99
89.83804,89.73,11102.31,7069.11,0.43,286527.97,3.0
89.85471,89.73,11092.83,7070.57,0.43,286558.44,3.01
89.87138,89.72,11093.95,7072.24,0.44,286588.97,3.01
89.88805,89.72,11091.94,7073.58,0.44,286619.63,3.0
89.90472,89.78,11071.79,7075.05,0.44,286650.5,2.99
89.92139,89.77,11061.69,7076.72,0.43,286681.13,2.99
89.93806,89.77,11048.35,7078.06,0.44,286711.72,2.99
89.95473,89.84,11045.8,7079.53,0.44,286742.47,3.0
89.97140999999999,89.85,11038.21,7081.2,0.44,286773.16,3.0
89.98808000000001,89.84,11039.27,7082.54,0.44,286803.84,3.01
90.00475,89.83,11043.93,7084.01,0.44,286834.47,2.99
90.02141999999999,89.77,11072.04,7085.68,0.44,286865.28,2.98
90.03809,89.77,11089.09,7087.02,0.44,286896.09,2.98
90.05476,89.81,11101.95,7088.49,0.44,286926.88,3.0
90.07143,89.78,11100.03,7090.16,0.44,286957.41,3.0
90.0881,89.78,11118.6,7091.5,0.44,286987.91,3.0
90.10477,89.81,11111.17,7092.98,0.44,287018.5,3.0
90.12144,89.84,11101.09,7094.64,0.44,287049.09,2.99
90.13811,89.83,11086.8,7095.98,0.44,287079.66,3.0
90.15478,89.76,11066.11,7097.46,0.44,287110.06,3.01
90.17145,89.73,11060.6,7099.12,0.45,287140.69,3.01
90.18812,89.76,11050.19,7100.46,0.45,287171.38,2.99
90.20479,89.78,11036.9,7101.94,0.44,287202.03,2.99
90.22146,89.77,11051.02,7103.6,0.44,287232.63,2.99
90.23813,89.73,11056.24,7104.94,0.45,287263.31,2.99
90.2548,89.66,11069.76,7106.41,0.45,287294.22,3.0
90.27147,89.64,11071.23,7108.07,0.45,287325.13,3.0
90.28814,89.7,11082.87,7109.42,0.45,287355.81,3.01
90.30481,89.68,11087.54,7110.89,0.45,287386.34,3.0
90.32148000000001,89.62,11095.61,7112.55,0.45,287417.0,2.99
90.33815,89.6,11094.72,7113.89,0.45,287447.72,3.0
90.35481999999999,89.58,11081.87,7115.36,0.44,287478.28,3.01
90.37149000000001,89.65,11070.25,7117.02,0.44,287508.63,3.0
90.38816,89.57,11063.08,7118.36,0.45,287539.19,3.01
90.40483,89.54,11051.97,7119.83,0.45,287569.88,3.0
90.4215,89.57,11048.49,7121.49,0.45,287600.63,2.99
90.43817,89.5,11040.19,7122.83,0.44,287631.19,3.0
90.45484,89.48,11034.65,7124.29,0.45,287661.69,3.0
90.47151,89.52,11020.91,7125.95,0.45,287692.31,3.0
90.48818,89.46,11021.9,7127.29,0.44,287722.91,2.99
90.50485,89.3,11028.42,7128.76,0.44,287753.5,2.99
90.52152,89.21,11036.38,7130.41,0.44,287784.0,3.02
90.53819,89.25,11039.5,7131.74,0.44,287814.56,3.02
90.55485999999999,89.27,11039.24,7133.21,0.44,287845.16,3.01
90.57153000000001,89.25,11033.71,7134.86,0.44,287875.66,3.01
90.5882,89.19,11039.67,7136.19,0.44,287906.16,3.02
90.60486999999999,89.07,11030.43,7137.66,0.44,287936.66,3.0
90.62154,88.98,11009.03,7139.3,0.44,287967.22,3.0
90.63821,88.94,10997.17,7140.63,0.44,287997.69,3.0
90.65488,88.94,10994.46,7142.1,0.44,288028.13,2.99
90.67155,88.94,10992.26,7143.74,0.44,288058.47,3.0
90.68822,88.94,11006.27,7145.07,0.44,288088.94,3.0
90.7049,88.94,11020.94,7146.53,0.44,288119.34,3.0
90.72157,88.9,11018.96,7148.18,0.44,288149.78,3.01
90.73824,88.86,11022.85,7149.51,0.44,288180.19,3.01
90.75491,88.82,11029.5,7150.96,0.44,288210.5,3.0
90.77158,88.8,11030.4,7152.61,0.44,288240.81,3.0
90.78825,88.8,11023.01,7153.93,0.43,288271.0,3.01
90.80492,88.75,11016.83,7155.39,0.43,288301.03,3.0
90.82159,88.75,11007.85,7157.03,0.43,288331.09,2.99
90.83825999999999,88.79,10994.15,7158.36,0.43,288361.41,3.0
90.85493000000001,88.78,10981.77,7159.82,0.43,288391.66,3.01
90.8716,88.75,10980.9,7161.46,0.43,288421.63,3.01
90.88826999999999,88.73,10973.82,7162.79,0.43,288451.72,3.01
90.90494,88.8,10976.68,7164.25,0.43,288482.13,3.01
90.92161,88.81,11003.73,7165.89,0.43,288512.38,3.01
90.93828,88.81,11025.04,7167.22,0.43,288542.5,3.01
90.95495,88.76,11040.29,7168.68,0.43,288572.72,3.01
90.97162,88.72,11044.47,7170.32,0.43,288603.09,3.0
90.98829,88.75,11037.85,7171.65,0.43,288633.53,3.0
91.00496,88.7,11037.91,7173.1,0.43,288663.81,3.0
91.02163,88.66,11029.5,7174.74,0.43,288693.91,2.99
91.0383,88.59,11018.84,7176.07,0.43,288724.09,3.0
91.05497,88.55,11013.65,7177.53,0.43,288754.53,3.01
91.07164,88.55,11012.23,7179.16,0.43,288784.81,3.01
91.08830999999999,88.55,11004.83,7180.49,0.43,288815.0,2.99
91.10498,88.55,11008.7,7181.94,0.43,288845.03,3.0
91.12165,88.57,11014.87,7183.58,0.43,288875.16,3.0
91.13832,88.64,11035.1,7184.91,0.43,288905.47,3.0
91.15499,88.81,11042.41,7186.37,0.43,288935.84,3.0
91.17166,89.07,11049.37,7188.01,0.43,288966.38,2.99
91.18833000000001,89.27,11027.93,7189.35,0.43,288996.81,2.9699999999999998
91.205,89.34,11020.63,7190.82,0.43,289027.13,2.9699999999999998
91.22166999999999,89.25,11015.75,7192.47,0.43,289057.31,2.98
91.23834000000001,89.09,11005.35,7193.8,0.43,289087.66,2.98
91.25501,88.98,10997.99,7195.26,0.44,289118.25,3.0
91.27168,88.84,10997.8,7196.9,0.44,289149.03,3.0
91.28835,88.76,10993.64,7198.23,0.43,289179.63,3.0
91.30502,88.69,10989.31,7199.69,0.44,289210.09,3.0
91.32169,88.67,10984.53,7201.33,0.44,289240.66,3.02
91.33836,88.71,10999.43,7202.66,0.43,289271.19,3.02
91.35503,88.75,11002.58,7204.12,0.43,289301.53,3.0
91.3717,88.7,11007.14,7205.75,0.43,289331.72,3.01
91.38837,88.6,11004.69,7207.08,0.43,289362.0,3.0
91.40504,88.61,11016.56,7208.54,0.44,289392.47,3.0
91.42171,88.68,11029.68,7210.18,0.44,289423.0,3.0
91.43839,88.68,11032.89,7211.5,0.43,289453.34,3.0
91.45506,88.68,11031.23,7212.96,0.43,289483.5,3.0
91.47173000000001,88.68,11031.09,7214.6,0.44,289513.75,3.0
91.4884,88.68,11019.66,7215.93,0.44,289544.16,3.0
91.50506999999999,88.68,11018.98,7217.39,0.43,289574.5,3.0
91.52174000000001,88.68,11021.92,7219.02,0.43,289604.75,3.01
91.53841,88.68,11018.94,7220.35,0.43,289635.0,3.01
91.55508,88.65,11009.41,7221.81,0.43,289665.28,2.99
91.57175,88.62,11015.38,7223.45,0.43,289695.41,2.99
91.58842,88.59,11020.62,7224.77,0.43,289725.5,3.0
91.60509,88.63,11030.52,7226.23,0.44,289755.63,3.0
91.62176,88.66,11037.02,7227.87,0.44,289785.94,3.01
91.63843,88.61,11038.95,7229.19,0.44,289816.09,3.0
91.6551,88.63,11041.52,7230.66,0.44,289846.16,3.01
91.67177,88.68,11040.36,7232.29,0.44,289876.47,3.0
91.68844,88.68,11030.18,7233.62,0.44,289906.88,2.99
91.70510999999999,88.67,11024.03,7235.08,0.44,289937.13,2.99
91.72178000000001,88.68,11019.95,7236.71,0.44,289967.16,3.0
91.73845,88.7,11015.36,7238.04,0.44,289997.38,3.0
91.75511999999999,88.72,11005.2,7239.5,0.44,290027.78,3.01
91.77179,88.68,11005.05,7240.73,0.45,290048.97,3.0
91.78846,88.65,11005.74,7241.54,0.44,290067.03,3.0
91.80513,88.63,11019.33,7243.93,0.42,290116.75,3.0
91.8218,88.74,11026.33,7245.56,0.43,290146.03,3.0
91.83847,88.75,11032.0,7246.89,0.43,290175.78,3.0
91.85514,88.73,11036.35,7248.35,0.43,290205.5,3.0
91.87181,88.76,11038.9,7249.99,0.43,290235.19,3.0
91.88848,88.7,11040.51,7251.31,0.44,290265.03,3.0
91.90515,88.72,11033.47,7252.78,0.44,290295.06,3.0
91.92182,88.8,11026.27,7254.41,0.44,290325.09,2.99
91.93849,88.82,11020.95,7255.74,0.44,290355.16,2.99
91.95515999999999,88.82,11016.51,7257.21,0.44,290385.19,3.0
91.97183000000001,88.78,11017.81,7258.84,0.44,290415.06,3.0
91.9885,88.75,11016.05,7260.17,0.44,290445.13,2.99
92.00516999999999,88.72,11006.86,7261.64,0.44,290475.44,3.0
92.02184,88.68,11008.58,7263.27,0.44,290505.69,3.0
92.03851,88.68,11007.62,7264.6,0.44,290535.88,3.0
92.05518000000001,88.71,11011.35,7266.06,0.44,290566.0,3.0
92.07185,88.75,11020.06,7267.69,0.44,290596.0,3.0
92.08851999999999,88.7,11015.7,7269.02,0.44,290626.13,3.0
92.10519000000001,88.68,11027.2,7270.48,0.44,290656.34,3.0
92.12186,88.68,11027.72,7272.12,0.44,290686.53,3.0
92.13853,88.68,11031.97,7273.45,0.44,290716.69,3.0
92.1552,88.68,11031.15,7274.91,0.44,290746.78,3.0
92.17188,88.69,11034.78,7276.54,0.44,290776.97,3.0
92.18855,88.73,11036.22,7277.87,0.44,290807.25,2.99
92.20522,88.79,11035.06,7279.34,0.44,290837.75,3.0
92.22189,88.76,11031.75,7280.97,0.44,290868.31,3.0
92.23855999999999,88.68,11041.67,7282.3,0.44,290898.59,3.0
92.25523000000001,88.66,11038.02,7283.76,0.44,290928.81,3.01
92.2719,88.78,11040.38,7285.4,0.44,290959.13,2.99
92.28856999999999,88.96,11053.83,7286.73,0.44,290989.44,2.96
92.30524,89.1,11060.13,7288.2,0.44,291020.0,2.9699999999999998
92.32191,89.09,11048.7,7289.84,0.44,291050.53,2.9699999999999998
92.33858000000001,89.06,11044.43,7291.17,0.44,291080.94,2.98
92.35525,88.96,11044.48,7292.64,0.44,291111.22,3.0
92.37191999999999,88.82,11048.03,7294.27,0.44,291141.59,2.99
92.38859000000001,88.71,11048.56,7295.6,0.44,291172.03,2.99
92.40526,88.65,11041.11,7297.07,0.44,291202.56,2.99
92.42193,88.79,11046.84,7298.7,0.44,291233.03,2.99
92.4386,88.88,11050.7,7300.03,0.44,291263.34,3.0
92.45527,88.79,11036.3,7301.5,0.44,291293.53,3.01
92.47194,88.75,11034.63,7303.13,0.44,291323.78,3.01
92.48861,88.76,11025.19,7304.46,0.44,291354.16,2.99
92.50528,88.71,11020.28,7305.92,0.43,291384.59,3.0
92.52195,88.73,11026.81,7307.55,0.43,291414.91,3.01
92.53862,88.8,11039.03,7308.88,0.43,291444.97,3.01
92.55529,88.81,11021.0,7310.35,0.43,291474.94,2.99
92.57196,88.75,11010.52,7311.98,0.43,291505.13,2.99
92.58863000000001,88.65,11004.45,7313.31,0.43,291535.38,3.0
92.6053,88.66,11006.15,7314.78,0.43,291565.66,3.0
92.62196999999999,88.76,11015.14,7316.41,0.43,291595.94,3.0
92.63864000000001,88.79,11022.81,7317.74,0.43,291626.06,3.0
92.65531,88.72,11022.4,7319.21,0.43,291656.22,2.98
92.67198,88.68,11027.9,7320.83,0.43,291686.56,3.0
92.68865,88.68,11029.1,7322.16,0.43,291717.03,3.0
92.70532,88.68,11024.86,7323.63,0.43,291747.38,3.0
92.72199,88.68,11021.77,7325.26,0.43,291777.44,3.0
92.73866,88.68,11021.14,7326.59,0.43,291807.56,3.0
92.75533,88.7,11031.54,7328.05,0.43,291837.78,3.0
92.772,88.77,11017.6,7329.68,0.43,291868.13,3.0
92.78867,88.85,11007.58,7331.01,0.43,291898.47,3.0
92.80534,88.83,11000.58,7332.48,0.43,291928.78,2.99
92.82200999999999,88.74,10999.48,7334.11,0.43,291959.06,3.0
92.83868000000001,88.68,11000.51,7335.44,0.43,291989.38,3.0
92.85535,88.69,11012.7,7336.91,0.43,292019.69,3.0
92.87201999999999,88.71,11029.79,7338.54,0.44,292050.19,3.01
92.88869,88.7,11042.84,7339.87,0.43,292080.66,3.01
92.90536,88.72,11059.02,7341.34,0.43,292111.03,3.0
92.92204,88.78,11064.22,7342.97,0.43,292141.38,2.99
92.93871,88.72,11060.44,7344.3,0.43,292171.72,3.0
92.95538,88.63,11053.32,7345.76,0.44,292202.06,3.02
92.97205,88.68,11046.53,7347.39,0.44,292232.56,3.01
92.98872,88.8,11042.78,7348.72,0.44,292263.16,2.99
93.00539,88.85,11039.62,7350.19,0.43,292293.59,2.98
93.02206,88.83,11018.46,7351.82,0.43,292324.03,2.98
93.03873,88.74,11002.84,7353.15,0.43,292354.47,2.99
93.0554,88.7,10998.7,7354.62,0.43,292384.78,3.01
93.07207,88.65,11007.86,7356.25,0.44,292415.09,3.01
93.08874,88.59,11012.07,7357.57,0.43,292445.38,3.01
93.10540999999999,88.61,11018.14,7359.04,0.43,292475.53,3.01
93.12208000000001,88.62,11018.74,7360.67,0.43,292505.63,3.01
93.13875,88.63,11014.18,7362.0,0.43,292535.75,3.01
93.15541999999999,88.68,11016.88,7363.47,0.43,292565.94,3.0
93.17209,88.69,11024.52,7365.09,0.44,292596.09,3.0
93.18876,88.73,11027.7,7366.42,0.43,292626.25,2.99
93.20543,88.74,11023.05,7367.89,0.43,292656.38,2.99
93.2221,88.74,11016.56,7369.52,0.44,292686.56,2.99
93.23877,88.81,11032.69,7370.85,0.44,292716.94,3.0
93.25544000000001,88.81,11026.25,7372.32,0.44,292747.28,3.0
93.27211,88.81,11018.93,7373.95,0.44,292777.69,2.99
93.28878,88.8,11007.07,7375.28,0.44,292808.0,2.98
93.30545,88.68,10991.46,7376.75,0.44,292838.28,3.0
93.32212,88.51,10983.03,7378.37,0.44,292868.53,3.01
93.33879,88.5,10986.74,7379.69,0.44,292898.84,3.01
93.35546,88.54,10990.7,7381.16,0.45,292929.25,3.01
93.37213,88.5,10991.68,7382.79,0.45,292959.69,3.01
93.3888,88.47,10988.35,7384.11,0.44,292990.09,3.01
93.40547,88.55,10986.93,7385.58,0.44,293020.38,3.0
93.42214,88.67,10994.92,7387.2,0.44,293050.5,3.0
93.43881,88.67,11001.35,7388.53,0.45,293080.81,3.0
93.45548000000001,88.64,11000.28,7390.0,0.45,293111.25,3.02
93.47215,88.63,11006.41,7391.63,0.45,293141.72,3.0
93.48881999999999,88.68,11019.74,7392.95,0.44,293172.09,3.0
93.50549000000001,88.67,11021.47,7394.43,0.44,293202.22,3.0
93.52216,88.61,11028.77,7396.05,0.44,293232.16,3.0
93.53883,88.56,11037.12,7397.37,0.44,293262.28,3.0
93.5555,88.52,11032.13,7398.84,0.45,293292.53,3.02
93.57217,88.53,11043.44,7400.46,0.45,293322.84,3.01
93.58884,88.6,11045.14,7401.79,0.44,293353.13,3.01
93.60551,88.61,11038.02,7403.26,0.44,293383.34,3.01
93.62218,88.54,11035.18,7404.88,0.44,293413.41,3.02
93.63885,88.52,11028.28,7406.2,0.44,293443.47,3.01
93.65553,88.59,11014.53,7407.68,0.45,293473.81,3.0
93.6722,88.67,11011.54,7409.3,0.44,293504.22,3.0
93.68887,88.68,11012.9,7410.63,0.44,293534.44,2.99
93.70554,88.67,11013.48,7412.1,0.44,293564.59,2.99
93.72221,88.61,11009.36,7413.72,0.44,293594.66,3.01
93.73888000000001,88.58,11015.61,7415.05,0.44,293624.81,3.01
93.75555,88.65,11021.11,7416.52,0.44,293655.09,3.01
93.77221999999999,88.68,11037.77,7418.15,0.44,293685.31,3.01
93.78889000000001,88.67,11046.03,7419.47,0.44,293715.41,3.01
93.80556,88.64,11058.33,7420.95,0.44,293745.53,3.0
93.82223,88.63,11068.39,7422.57,0.44,293775.69,3.0
93.8389,88.68,11066.4,7423.9,0.44,293805.97,3.0
93.85557,88.67,11061.52,7425.37,0.44,293836.38,3.0
93.87224,88.64,11050.01,7426.99,0.44,293866.72,3.0
93.88891,88.63,11043.76,7428.32,0.44,293896.84,3.01
93.90558,88.68,11036.55,7429.79,0.44,293927.13,2.99
93.92225,88.69,11023.01,7431.42,0.44,293957.41,2.9699999999999998
93.93892,88.74,11011.89,7432.74,0.44,293987.75,2.98
93.95559,88.76,11007.05,7434.22,0.44,294018.13,3.0
93.97225999999999,88.7,11004.12,7435.84,0.44,294048.38,3.0
93.98893000000001,88.66,11014.13,7437.17,0.44,294078.47,3.0
94.0056,88.61,11027.33,7438.64,0.44,294108.59,3.0
94.02226999999999,88.64,11026.41,7440.26,0.44,294138.81,3.0
94.03894,88.72,11023.65,7441.59,0.44,294169.09,3.0
94.05561,88.72,11026.18,7443.07,0.44,294199.44,3.0
94.07228,88.69,11019.32,7444.69,0.44,294229.75,3.0
94.08895,88.73,11022.6,7446.02,0.43,294259.94,3.0
94.10562,88.71,11016.54,7447.49,0.43,294289.97,3.0
94.12229,88.59,11014.02,7449.11,0.44,294320.19,3.0
94.13896,88.55,11015.99,7450.44,0.44,294350.56,3.01
94.15563,88.57,11019.09,7451.91,0.44,294381.0,3.0
94.1723,88.66,11027.11,7453.53,0.43,294411.31,3.0
94.18897,88.76,11025.22,7454.86,0.43,294441.56,3.0
94.20564,88.74,11023.45,7456.34,0.43,294471.75,3.0
94.22231,88.68,11024.03,7457.96,0.44,294502.06,3.0
94.23898,88.7,11021.67,7459.28,0.43,294532.47,3.0
94.25565,88.74,11016.93,7460.76,0.43,294562.78,3.0
94.27232,88.74,11015.58,7462.38,0.43,294593.0,3.0
94.28899,88.73,11041.98,7463.71,0.43,294623.09,3.0
94.30566,88.74,11069.4,7465.19,0.43,294653.19,3.0
94.32233000000001,88.68,11093.71,7466.81,0.43,294683.44,3.01
94.339,88.71,11087.95,7468.14,0.43,294713.72,3.01
94.35566999999999,88.9,11093.32,7469.62,0.43,294743.81,3.0
94.37234000000001,89.2,11150.15,7471.25,0.43,294773.91,3.0
94.38902,89.16,11174.79,7472.58,0.43,294804.13,2.99
94.40569,89.04,11162.44,7474.07,0.43,294834.47,2.99
94.42236,89.32,11144.56,7475.7,0.44,294865.0,2.98
94.43903,89.63,11129.69,7477.04,0.43,294895.59,2.98
94.4557,89.62,11123.03,7478.53,0.43,294926.13,2.9699999999999998
94.47237,89.4,11095.9,7480.16,0.43,294956.69,2.98
94.48904,89.29,11057.04,7481.5,0.43,294987.25,2.99
94.50571,89.35,11066.21,7482.99,0.44,295017.78,2.99
94.52238,89.4,11066.95,7484.62,0.44,295048.41,2.98
94.53905,89.3,11056.31,7485.96,0.43,295078.97,2.99
94.55572,89.26,11053.25,7487.45,0.43,295109.44,3.0
94.57239,89.32,11054.55,7489.08,0.43,295139.88,2.99
94.58906,89.33,11067.77,7490.41,0.43,295170.22,3.0
94.60573000000001,89.33,11078.74,7491.9,0.43,295200.34,2.99
94.6224,89.33,11075.62,7493.53,0.43,295230.63,2.99
94.63906999999999,89.33,11070.97,7494.87,0.44,295261.16,3.0
94.65574000000001,89.33,11078.74,7496.36,0.43,295291.66,3.01
94.67241,89.28,11070.38,7497.99,0.43,295322.0,3.01
94.68908,89.25,11071.5,7499.32,0.43,295352.38,3.01
94.70575,89.36,11067.35,7500.82,0.44,295382.78,3.0
94.72242,89.52,11057.89,7502.45,0.44,295413.31,2.9699999999999998
94.73909,89.48,11062.84,7503.79,0.44,295443.94,2.99
94.75576,89.39,11054.18,7505.28,0.44,295474.5,3.01
